ID,item_cnt_month
100,2.4999997566668952
101,0.055555553623953556
102,0.19127510582819268
103,0.02777777432608447
104,0.08333333311765599
105,0.0
106,0.0
107,0.4763935379355414
108,0.11111111194840667
109,0.0
110,0.16489048295514355
111,0.0
112,0.0
113,0.0
114,0.6111111102958617
115,0.1666666633205483
116,0.0
117,0.22222222199615854
118,4.298349595844885
119,0.08333333210950243
120,0.002114207053145675
121,0.08333333535461426
122,0.27777776673199317
123,0.7556525883631995
124,0.6614250209756164
125,1.1260922529116364
126,0.0
127,0.055555550182237956
128,0.0
129,0.11111111738629736
130,0.02777777418455815
131,0.0
132,0.02777777432608447
133,0.22222222828182445
134,0.08333332111706328
135,0.02777777432608447
136,0.02777777432608447
137,0.0
138,0.7568991205049531
139,0.0
140,0.2197803120993589
141,0.1971896551122501
142,0.16666666451682627
143,0.02777777418455815
144,0.0
145,0.0
146,0.0
147,0.214469061497835
148,0.0
149,0.0
150,0.11111110460038931
151,0.0
152,0.4444444498923697
153,0.16205341414640756
154,0.0
155,0.22183779212287802
156,0.36842156438345525
157,0.027777774305738946
158,0.05555554348826291
159,0.08333332553727688
160,0.0
161,0.02777777432608447
162,0.0
163,0.4774204303863346
164,0.5872505771275286
165,0.055555553622131354
166,0.1199524385360278
167,0.08333332586711142
168,0.0
169,0.083641210999105
170,0.02777777432608447
171,1.4166666441758822
172,0.13888886984260232
173,1.567008362965761
174,1.1666667018905372
175,1.861111147523767
176,1.3304371301705151
177,0.0
178,0.2222222190046131
179,0.02777777432608447
180,0.08333332553727688
181,0.18766927650989598
182,0.0
183,0.3055555571482209
184,0.11111110469708368
185,0.0
186,0.05555554923375872
187,0.4766401214173591
188,0.0
189,0.0
190,0.0
191,0.1889592383009009
192,0.08333332983085841
193,0.0013129025106501067
194,0.02777777418455815
195,0.11111109337637604
196,0.02777777432608447
197,1.9852267500044638
198,0.5560457531904149
199,0.0
200,0.0
201,0.0
202,0.3333333204807969
203,1.359741897680835
204,0.1666666613427114
205,0.0
206,0.0
207,0.02777777418455815
208,1.1944444430123045
209,0.4512822545031378
210,0.11111111029797319
211,0.05555554205822662
212,0.055555551168396874
213,0.02777777432608447
214,0.05555555000526507
215,1.1759994141656747
216,0.43741991677617836
217,0.5277777793064713
218,0.9886801715196709
219,0.7373247979050189
220,0.35878797925360084
221,0.0
222,0.0
223,0.7065922764867973
224,2.1426305863478463
225,0.5702554933824387
226,0.2777777814418998
227,0.0
228,0.12570190943508905
229,0.0
230,0.0
231,0.6666666601956436
232,0.0
233,0.27777777503536416
234,0.0
235,0.08333332706106199
236,0.47482111293365725
237,0.5555555511938906
238,0.02777777432608447
239,0.749999872388473
240,0.13888888916338438
241,0.111111113545194
242,0.0
243,0.0
244,0.0
245,0.3888888904222684
246,1.3611484465737946
247,0.6949203307080735
248,0.9751518520257464
249,0.08333333455822958
250,0.18558543715554945
251,0.055555556907909906
252,0.34912574382898737
253,1.3056332372583264
254,0.8611111222000953
255,1.6937012184838547
256,0.0
257,0.286739556837608
258,0.5277777838987957
259,0.305555543452346
260,0.08333333441590918
261,0.027777773901505518
262,0.2083980465586867
263,0.0
264,0.1388888860580316
265,0.43090003210814587
266,0.0
267,0.02777777432608447
268,0.02777777418455815
269,0.05555555542672127
270,0.6027151202721841
271,0.02777777418455815
272,0.13888887513353657
273,0.055555553623953556
274,3.8210395735037714
275,0.0
276,0.02777777432608447
277,1.2499999888052948
278,0.16666670986410417
279,0.08333333630528436
280,0.05555554923375872
281,0.14617068650741935
282,0.0817813509186365
283,0.4297943945671302
284,1.0
285,0.05555555648997185
286,0.0
287,0.6237185721218083
288,0.16666667298668456
289,0.02777777432608447
290,0.0
291,0.08333332761205288
292,0.47150296500797584
293,0.22905413177440836
294,0.22535216263453908
295,1.1944444487002976
296,0.08333333552025024
297,0.750000000850415
298,0.0
299,0.0
300,0.13888881078908102
301,0.25853949020454065
302,0.7390370129432958
303,0.5171203670234674
304,0.02777777418455815
305,0.02777777418455815
306,0.5833333225261509
307,0.08333333104616451
308,0.3055555562455549
309,0.0
310,0.0
311,0.4801784314602268
312,0.2777777725436125
313,0.08333333630528436
314,0.0
315,0.02777777432608447
316,0.1001345920265911
317,0.16666667083045494
318,0.0555555524474404
319,0.20183871607681222
320,0.0
321,0.083333334418479
322,0.6155702458012834
323,0.16666665912329118
324,0.0
325,0.22621304265369727
326,0.16401823948828997
327,0.0
328,0.0
329,0.3673351643454565
330,0.0
331,0.0
332,0.05555555078079201
333,0.44444444328403604
334,0.0
335,0.19444444443214276
336,0.08333333262913949
337,0.6207454187095816
338,0.17276767278964758
339,0.27546305917582364
340,0.05555555013671534
341,0.22222221713609908
342,0.0
343,0.859920581667993
344,0.08333333435478438
345,0.02359021274888338
346,3.1503029986975792
347,2.69981073730849
348,0.13888888066036056
349,0.4365438873990955
350,0.0
351,0.16666666854427434
352,0.0
353,0.16666666657354462
354,0.0
355,0.0
356,0.02777777432608447
357,0.27422359120858136
358,0.5633192426327248
359,0.02777777432608447
360,0.02777777432608447
361,2.6773056821747723
362,0.05555555740307938
363,0.712756748107299
364,0.7777777818864359
365,0.19948419191992978
366,0.0
367,0.0
368,0.0
369,0.029694394556117658
370,0.0
371,0.02777777432608447
372,0.055555553623953556
373,0.0
374,1.3935559307969263
375,1.2083509765347746
376,0.39603023409651666
377,0.23682914201849273
378,0.5022554009832783
379,0.0
380,0.5411660126528266
381,0.19948419191992978
382,0.055555553623953556
383,0.0
384,1.735139977897812
385,0.48261812952479716
386,0.2424064415853652
387,0.0
388,0.2539289681117102
389,0.19444443919028287
390,0.0
391,0.02777777432608447
392,0.35628381866745085
393,0.3471528226905716
394,0.0
395,0.0
396,2.027777677013187
397,0.4500026472337154
398,0.0
399,0.16666666613163972
400,0.0
401,0.3111218759323553
402,0.9032010870272862
403,1.3272634639932133
404,0.1666666622516689
405,0.305555561159651
406,0.12535125963599192
407,0.08333335056658032
408,0.19444443940592945
409,0.0
410,0.0
411,0.7220141111902694
412,0.07762262471653615
413,0.21398659414030421
414,0.0
415,4.611111137963556
416,0.0
417,0.0
418,0.0
419,0.0
420,1.0277777803072081
421,1.0000000585476538
422,0.02777777432608447
423,0.3611111025405667
424,0.02777777432608447
425,0.16666666026721438
426,0.0
427,0.0
428,0.9668077145852488
429,0.7452370860741853
430,1.583333355758062
431,0.44444444276148243
432,0.055555551067355116
433,0.0
434,0.05555555701180052
435,0.7328129823608578
436,0.19444444948859757
437,1.0224957752154051
438,0.7046924687852869
439,0.3888888871013809
440,0.16666665758229182
441,0.4722222015898516
442,0.02777777432608447
443,0.27971430131699865
444,0.02777777432608447
445,0.24999999957942917
446,0.19444444250501094
447,0.16666665967497826
448,0.02777777432608447
449,0.39244870140110755
450,0.02777777432608447
451,0.1666666617234272
452,0.17731502105776933
453,0.0555555491989172
454,0.4611564506942435
455,0.15521793135830375
456,0.3109019785094799
457,0.0
458,0.7465110744896258
459,0.7648887610938637
460,41.099523610755746
461,0.14850565300773935
462,0.02777777432608447
463,0.3864881954218889
464,0.9141978052300157
465,0.0
466,0.0
467,0.0
468,0.0
469,0.9617205861259106
470,0.02777777432608447
471,0.3691735772740926
472,0.02777777432608447
473,0.0
474,0.08333333576035494
475,0.11111111489740921
476,0.0
477,0.1111111138773746
478,0.027777774305738946
479,0.0
480,0.0
481,0.0
482,0.05555554978091619
483,0.02777777432608447
484,0.5950813078725333
485,0.36142492658895425
486,0.5195556195291375
487,0.08333333727753424
488,0.0
489,0.8182150826406525
490,0.05555555310239888
491,0.0
492,0.3055555561591665
493,0.0
494,0.1117366675028638
495,0.1666666679626176
496,0.02777777432608447
497,0.0
498,0.41666666109655914
499,0.0
500,0.0
501,0.5386563677862913
502,0.6107836379549082
503,0.0
504,1.402876435761302
505,0.8773661092793416
506,1.2348100743229116
507,0.1111111071713197
508,0.5943083025258652
509,0.4472389937255964
510,0.08333332954431259
511,0.24999999205521367
512,0.2513415529579798
513,0.0
514,0.05555555569134422
515,0.0
516,0.02777777432608447
517,0.47510718113166983
518,0.4225904984991058
519,0.41666665887551746
520,0.4302771433906742
521,0.982280307588408
522,0.1774205723875837
523,0.9991109164894667
524,0.02777777432608447
525,0.24824313833202397
526,0.17598145374450302
527,0.1388888748227489
528,0.02777777418455815
529,0.13888888384084142
530,0.0
531,0.6388888905104062
532,0.11111110275609586
533,0.11111110199101976
534,0.0
535,0.035249979506587474
536,0.0
537,0.24999999098812462
538,1.2333609867198652
539,0.30555555273451346
540,0.6609642121400672
541,0.0
542,0.42878533571565136
543,0.055555550491487415
544,0.02777777418455815
545,0.0
546,0.3045514752343482
547,0.055555547295928
548,0.02777777432608447
549,0.0555555562081919
550,0.0
551,0.5466111700638386
552,1.1388889165739255
553,0.05555555059891236
554,0.027777773901505518
555,0.16205341414640756
556,0.19444443893137286
557,0.14617068650741935
558,0.0
559,0.13888888797997867
560,0.2777777763438541
561,1.6666666929604719
562,0.13888888254802084
563,0.0
564,0.0
565,0.001280940266680537
566,0.05555555034066034
567,0.0
568,0.4155902411837315
569,0.19444444610502326
570,0.0
571,0.0
572,0.1923750389331212
573,0.19444443960531246
574,0.0
575,0.0
576,0.333333336432162
577,0.0
578,0.0
579,0.16666666601405314
580,0.0
581,0.0
582,0.0
583,0.0
584,0.5644082825768146
585,0.0833333283838855
586,0.0
587,0.9670163901433663
588,2.7948266693395984
589,0.19444442308266713
590,0.04815950653498127
591,0.0
592,1.3715249725223517
593,0.08333332975336767
594,0.30555555749181557
595,0.18242312971884098
596,0.08333333500300655
597,0.0
598,0.027777774305738946
599,0.0
600,0.19444444460598181
601,0.13888888596533974
602,0.0
603,0.02777777418455815
604,0.08333332789075275
605,0.22222222755848947
606,0.05555554786635113
607,0.0
608,0.16666667210969432
609,0.8246519669196573
610,0.0
611,0.8324272007364957
612,0.0
613,0.0
614,0.0
615,0.6283144551835825
616,0.02777777432608447
617,0.2500000065224572
618,0.22221252332102112
619,0.02777777432608447
620,0.5651061933061132
621,0.0
622,0.0
623,0.47222224207416696
624,0.02777777432608447
625,0.02777777432608447
626,0.413620945394257
627,0.0
628,0.055555547566070736
629,0.02777777432608447
630,0.1944444478155166
631,0.0
632,0.02777777418455815
633,0.0
634,0.9444444306213449
635,0.5999513500061646
636,0.0
637,0.2549219214984644
638,0.6472280955523257
639,0.19444444730418806
640,1.2222222231647475
641,0.5072211755228289
642,0.05555555740307938
643,0.0
644,0.05555555939368466
645,0.0
646,0.20659269277641717
647,0.02777777432608447
648,0.0
649,0.02777777418455815
650,0.13888892038038936
651,0.7333792670232885
652,0.0
653,0.11111110723250385
654,0.3333332815883135
655,0.02777777432608447
656,0.49999999707444
657,0.0
658,0.0
659,0.0833333353410429
660,0.3634175322388055
661,0.000337783810912057
662,0.0
663,1.5760712594619466
664,0.08333333867910692
665,0.33524324238399134
666,0.13888888643261077
667,0.0
668,0.055555553623953556
669,0.02777777432608447
670,0.1111111087153948
671,0.30555554534317264
672,0.2777777751571566
673,0.6949814892391727
674,0.0
675,0.0
676,0.5290756405006245
677,0.9722221918491294
678,0.02777777432608447
679,0.7318995196210045
680,0.0
681,0.0478505547753851
682,0.8249026620221356
683,0.0
684,0.055555553623953556
685,0.02777777432608447
686,0.055555553623953556
687,0.02777777432608447
688,0.23918793683859896
689,0.0
690,0.0
691,0.3333333348025705
692,0.3611111115558184
693,0.2777777835500562
694,0.0
695,0.44473182293169733
696,0.0
697,0.0
698,0.0
699,0.0
700,0.11111111224987666
701,0.0
702,0.5822566237839952
703,0.4955004982808552
704,0.0
705,0.0
706,0.1388888825500112
707,0.0
708,0.08333333631983841
709,1.9794608778357068
710,0.15675467074801394
711,0.15399773736858965
712,0.0
713,0.6081503632639036
714,0.02777777432608447
715,0.0
716,0.2757109813276132
717,0.055555550491487415
718,0.0
719,0.0
720,0.0
721,0.22286594145566996
722,0.08333333612498721
723,0.9001459926478325
724,0.08333333401457109
725,0.055555553623953556
726,0.3597920601400658
727,0.055555553623953556
728,0.0
729,0.41807134330649864
730,0.1388888888306907
731,0.08333333447933956
732,0.5849411654004305
733,0.0
734,0.45322633745570834
735,0.02777777418455815
736,0.02777777432608447
737,0.503114775583472
738,0.05555555310710584
739,0.1944444452604219
740,0.02777777432608447
741,0.055555551049844464
742,0.0
743,0.02777777432608447
744,0.11111111069499854
745,0.055555553623953556
746,0.0555555574030004
747,0.08333333616360887
748,0.49999999889173435
749,0.0
750,0.22222223033957714
751,0.16666666920234535
752,0.1971896551122501
753,0.13888889000700808
754,0.5277777073885704
755,0.08333333601733901
756,0.0
757,0.31250128031076413
758,0.02777777418455815
759,0.025431566302898462
760,1.2500000460045424
761,0.6111111329333714
762,0.02102796675453457
763,0.13888888841914968
764,0.1971896551122501
765,0.02777777432608447
766,0.02777777432608447
767,0.19444444451022636
768,1.5711827111725118
769,0.712688850567451
770,0.0
771,0.0
772,0.02777777432608447
773,0.0
774,0.0
775,0.0
776,0.02777777432608447
777,0.02777777432608447
778,0.0
779,0.02777777432608447
780,0.0
781,0.08333333184810661
782,0.2242448450622442
783,0.02777777432608447
784,0.0
785,0.08333333184810661
786,0.910953322890317
787,0.3540815235313097
788,0.0
789,0.02777777432608447
790,0.0
791,0.0
792,0.0
793,0.7845685382916247
794,0.0
795,0.0
796,0.0
797,0.02777777432608447
798,0.0
799,0.614373130138556
800,0.02777777432608447
801,0.17459355014744124
802,0.0
803,0.0
804,0.13888889094449408
805,0.0
806,0.1111111108123881
807,0.1521212033854476
808,0.21187017884029447
809,0.0
810,0.6740824452748921
811,0.6976854433930075
812,0.05555555615575507
813,0.02777777432608447
814,0.05555555232052729
815,0.3997027954472585
816,0.9444444787132523
817,0.0
818,0.0
819,0.41666666464853047
820,0.2641051928988546
821,0.05555554904614236
822,0.18558543715554945
823,0.0
824,0.27777778004665793
825,0.13888889963812376
826,0.02777777432608447
827,0.0
828,0.05555554408898108
829,0.21276652571206817
830,0.19948419191992978
831,0.055555553623953556
832,0.05555555749438519
833,0.6899029364878629
834,0.08333333184810661
835,0.22222221840092266
836,0.0
837,0.43856879749972344
838,0.44163690784779525
839,0.08333333207426477
840,0.0
841,0.055555553623953556
842,0.02777777432608447
843,0.0
844,0.055555553623953556
845,0.0
846,0.02777777432608447
847,0.02777777432608447
848,0.3960897018526208
849,0.055555549262227485
850,0.1944444436546088
851,0.0
852,0.4612970625868148
853,0.0
854,0.055555553623953556
855,0.8183609630277383
856,0.02777777418455815
857,0.8405785990208289
858,0.0
859,0.3946306074712024
860,0.2500000014992213
861,0.0
862,0.02777777432608447
863,0.02777777432608447
864,0.15636113978993357
865,0.3845525182862436
866,0.13888887562655905
867,0.02777777432608447
868,0.7974346523031846
869,0.05555555615216059
870,0.0
871,0.16205341414640756
872,0.3055555571144701
873,0.6627320360327278
874,0.6361457014818952
875,1.2099222498180373
876,0.17835897392240496
877,0.02777777418455815
878,0.19444443755955787
879,0.23682914201849273
880,0.0759354768429492
881,0.02777777432608447
882,0.6129590795011547
883,0.45223642203105335
884,0.7857517065283154
885,1.0555555430982586
886,0.11111110617478553
887,0.41666666789423756
888,0.4166667090391231
889,0.0004114382087384157
890,0.22846682148453096
891,0.0
892,0.02777777418455815
893,0.13888889098209461
894,0.05555555000526507
895,0.02777777432608447
896,0.0
897,0.22222222463931407
898,0.0011867858878231473
899,0.05555555020673852
900,0.11111110147117428
901,1.0692187445291195
902,0.02777777432608447
903,0.0
904,0.2962994491088209
905,0.16589674116544775
906,2.0447067106455226
907,0.1686151017687812
908,0.0
909,0.0
910,0.16666666122232102
911,0.13888886220373464
912,0.5670102207117467
913,0.8614873997961287
914,0.0
915,0.20397603981217993
916,0.21228290571571337
917,0.11111115640322464
918,0.05567894619925952
919,0.22470632812672062
920,0.0
921,3.361111095908104
922,0.02777777432608447
923,0.02777777432608447
924,0.26051033125714484
925,0.20393273175514287
926,0.2240728003118725
927,0.2105677047794043
928,0.055555556155644975
929,0.13888889184843076
930,0.0
931,0.0
932,0.16563096468401334
933,0.35371538657390494
934,0.0
935,0.02777777432608447
936,0.02777777432608447
937,0.023775697245895747
938,0.11111110782753854
939,0.3874363151467929
940,0.02777777432608447
941,0.3107558542572983
942,0.0
943,0.456164859415249
944,0.02777777418455815
945,0.0
946,0.08333333075254964
947,0.11111110742340694
948,0.02777777432608447
949,0.08333333233992879
950,0.02777777432608447
951,0.0
952,0.027777774305738946
953,0.0
954,0.04965219109623611
955,0.02777777432608447
956,0.5454021996648407
957,0.02777777418455815
958,0.8888888698794213
959,0.0
960,0.0
961,0.3066150880241551
962,0.6313284055389848
963,0.02777777432608447
964,0.02777777432608447
965,0.0
966,0.4107053195948129
967,0.0
968,0.08333331436474482
969,0.3611111020811626
970,0.0
971,0.05555555375691777
972,0.05555555465764887
973,0.4695428146833799
974,0.11111111308510499
975,0.05555554402173645
976,0.11111110486853554
977,0.5223858018770029
978,0.27777777345542204
979,1.7516351432642836
980,0.14269118964971553
981,0.11111111157127795
982,0.7415752532770451
983,0.08333332930564433
984,0.0
985,0.801227601332232
986,0.055555553623953556
987,0.695003001173739
988,0.027777773901505518
989,0.0
990,0.0
991,0.16666669526653677
992,0.1970222483724791
993,0.08333333184810661
994,0.15421217439425022
995,0.03657229398704829
996,0.0
997,0.13888888828681265
998,0.11111110391755799
999,0.13888888580136838
1000,0.465729369393998
1001,0.05555555586122079
1002,0.6723362533901506
1003,0.0
1004,0.027777775620166843
1005,0.05555554880324027
1006,0.0
1007,0.1388888739688561
1008,0.20659269277641717
1009,0.3611111197292917
1010,0.08333333708895156
1011,0.05555555013671534
1012,0.25489120565236933
1013,0.9679795893297479
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.11111111177395272
1019,0.02777777432608447
1020,0.0
1021,0.038624524088935235
1022,0.11111110587127637
1023,0.13276262004375977
1024,0.22222221963216607
1025,0.02777777418455815
1026,0.0
1027,0.05555555615216059
1028,0.0
1029,0.16798399281556373
1030,0.1944444333252557
1031,0.02777777432608447
1032,0.985238078941669
1033,0.0
1034,0.5288524722211826
1035,0.2222222235228998
1036,0.1666666663577201
1037,1.0
1038,0.0
1039,0.0338323106509236
1040,0.4129365482160305
1041,0.0
1042,0.0
1043,0.03851482685007682
1044,0.6388889147219421
1045,0.02777777418455815
1046,0.5277777758687405
1047,0.02777777432608447
1048,0.7017882406779195
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.29041550342137773
1056,0.521445730981538
1057,0.0
1058,0.0
1059,1.7222222273811065
1060,0.16666666244182168
1061,0.0
1062,0.01159232399392316
1063,0.025655616795304502
1064,0.19444444413696985
1065,0.13888886821009702
1066,0.7012908269135104
1067,0.33333332470028354
1068,0.05555555720613075
1069,0.02777777432608447
1070,0.16666666367977256
1071,0.0010907211319209763
1072,0.0
1073,0.02777777432608447
1074,0.02777777432608447
1075,0.02777777432608447
1076,0.28657130965017014
1077,0.0
1078,0.0
1079,0.0
1080,0.11111110323321588
1081,0.0
1082,0.02777777418455815
1083,0.290531288688523
1084,0.11111110495067207
1085,0.13888888452448647
1086,0.0
1087,0.12570190943508905
1088,0.35355342913878224
1089,1.4999999776074784
1090,0.13888888841914968
1091,0.0
1092,0.4057021817058591
1093,1.583333425868425
1094,0.02777777432608447
1095,0.13888888602523158
1096,0.02777777432608447
1097,0.05555555414080118
1098,0.0
1099,0.16666667114882924
1100,0.16666666709152433
1101,0.02777777432608447
1102,0.16205341414640756
1103,0.28419432196563427
1104,0.6596609277525356
1105,0.2866500772086283
1106,0.0
1107,0.8728380879777355
1108,0.05555554904614236
1109,0.0
1110,0.4166665910639819
1111,0.0
1112,0.4166666644528867
1113,0.0
1114,0.11111110407483582
1115,0.05555555187037475
1116,0.02777777432608447
1117,0.0
1118,0.16666666497022803
1119,0.2499999988914088
1120,0.08333332881674227
1121,0.08333332392294793
1122,0.19444443626387728
1123,0.0
1124,0.02777777432608447
1125,0.24999999204616793
1126,0.38983035888513207
1127,0.19444442637794426
1128,0.0
1129,0.05555555038999367
1130,0.2621967459210981
1131,0.0
1132,0.22222223110778244
1133,0.16666666307285602
1134,0.3333333043244451
1135,0.05555554496738843
1136,0.27777778021427574
1137,0.8194959145491344
1138,0.19444444076222744
1139,0.14018968323854858
1140,1.3333332170169891
1141,0.05555555375691777
1142,0.11111110681002198
1143,0.02777777432608447
1144,0.13888887111329823
1145,0.20012409530795508
1146,0.08097763574522238
1147,0.0
1148,0.0
1149,0.14023486551880657
1150,0.02777777432608447
1151,0.2622141998180682
1152,0.0
1153,0.22222221350407628
1154,0.8203764379833205
1155,0.02777777432608447
1156,0.1829960960426217
1157,1.1453650982045678
1158,1.4053544569537921
1159,0.11111111302657588
1160,0.27757107046032853
1161,0.13888889453186243
1162,0.4166666667052989
1163,0.0
1164,0.05555554880324027
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.02777777432608447
1171,0.0
1172,0.0
1173,0.555555641911635
1174,0.0
1175,0.0
1176,0.0
1177,0.08333333438768194
1178,0.19444444101218264
1179,0.1666666584830237
1180,0.13888888517626705
1181,0.083333329525585
1182,0.02777777432608447
1183,0.0
1184,0.055555554062348106
1185,0.05555555414080118
1186,0.0
1187,0.0
1188,0.05555554847504418
1189,0.08333333184810661
1190,0.055555556666307265
1191,0.02777777418455815
1192,0.0
1193,0.4957567459164366
1194,0.01908155266423835
1195,0.0683747702339002
1196,0.02777777432608447
1197,0.13888889275159821
1198,0.0
1199,0.36197285993011463
1200,0.09043879667925078
1201,0.0
1202,0.07382918590802677
1203,0.29637304407055615
1204,0.0
1205,0.730783600824348
1206,0.027777774305738946
1207,0.0
1208,0.027777773901505518
1209,0.44444449440824396
1210,0.16666665056030056
1211,0.034458354673514116
1212,1.535362487466454
1213,0.8011263015676148
1214,0.26077791276812456
1215,0.08333332351585786
1216,0.16666667255283327
1217,0.263064861189143
1218,0.33841444496196377
1219,0.02777777432608447
1220,0.0
1221,0.0
1222,0.11111110637691746
1223,0.02777777418455815
1224,0.3611111602329197
1225,0.0
1226,0.3072759796044329
1227,0.0
1228,0.43328257557462035
1229,0.3888888854121739
1230,0.0
1231,0.42934582471871585
1232,0.22222220883178548
1233,0.27777777940417314
1234,0.027777774305738946
1235,0.08333333463539579
1236,0.5555555488513391
1237,0.14023486551880657
1238,0.0
1239,0.2313119380598906
1240,0.19444443461424063
1241,0.33333330488749985
1242,0.19444443514570864
1243,0.02777777432608447
1244,0.02777777432608447
1245,0.02777777432608447
1246,1.5127628383761156
1247,0.4543285487049285
1248,0.22222222670028605
1249,0.16666666514395678
1250,0.24999999968413134
1251,0.0
1252,0.41666666677718894
1253,0.02777777418455815
1254,0.1713313118170603
1255,1.6944445530304868
1256,0.18818314021896004
1257,0.02777777432608447
1258,0.0
1259,0.0
1260,0.0
1261,0.11111111103988129
1262,0.0
1263,0.00211974379505342
1264,1.3888888818787741
1265,0.5277778488164272
1266,0.11111110150171614
1267,0.6959464005780771
1268,0.0
1269,0.11111110890632368
1270,0.7222222191150005
1271,0.08333332941498063
1272,0.02777777418455815
1273,0.08333332893497633
1274,0.0
1275,0.0034617708563271215
1276,0.1605290795740273
1277,0.0
1278,0.0
1279,0.055555553623953556
1280,1.16666704490229
1281,0.24999999068686568
1282,0.19444442785354454
1283,0.05555555108599595
1284,0.23540968195078724
1285,0.0
1286,0.08333333044582071
1287,0.3259484413354533
1288,0.05555554995920266
1289,0.2576523798428001
1290,0.22097059915979667
1291,2.5002782495778795
1292,0.14898279922293015
1293,0.4090879491926743
1294,0.9444444471051077
1295,0.33333333870087495
1296,0.0
1297,0.02777777432608447
1298,0.38888888793477017
1299,0.3055555539982902
1300,0.3055555441030887
1301,0.008671112017918552
1302,0.11111111349233045
1303,0.0
1304,0.2858652388337155
1305,0.02777777432608447
1306,0.22222222219388754
1307,7.186674000356939e-07
1308,0.02777777432608447
1309,0.0
1310,0.0
1311,0.16587604812362317
1312,0.21820564611624554
1313,0.08333332777447179
1314,0.20227445069783248
1315,0.0
1316,0.34819100390271857
1317,0.0833333323874477
1318,0.0927542096000126
1319,0.1317803527402506
1320,0.02777777432608447
1321,0.02777777432608447
1322,0.0
1323,0.2638104763403051
1324,0.27777778526451186
1325,0.22948772806004894
1326,0.0
1327,0.0
1328,0.0
1329,0.02777777432608447
1330,0.0
1331,0.08333332683931205
1332,0.0
1333,0.8625145539575717
1334,0.22222222467865937
1335,0.05555555256851458
1336,0.0
1337,0.3608154328858065
1338,0.055555553623953556
1339,0.2904704828507776
1340,0.0
1341,0.0
1342,0.533994753858495
1343,0.02777777418455815
1344,0.0
1345,0.027777774305738946
1346,0.0
1347,1.0
1348,0.02777777432608447
1349,0.49108420179192425
1350,0.0
1351,0.02777777432608447
1352,0.0
1353,0.12570190943508905
1354,0.5053984331657727
1355,0.02777777432608447
1356,0.02777777432608447
1357,0.16666666959254128
1358,0.027777774305738946
1359,0.7022533739542867
1360,0.45322633745570834
1361,0.02777777432608447
1362,0.153265231951261
1363,0.14285351258613183
1364,0.38701034388340466
1365,0.31207518629566977
1366,0.16666666045411213
1367,0.24999998974305138
1368,0.39807852076406774
1369,0.0
1370,0.0
1371,0.0
1372,0.02777777418455815
1373,0.02777777432608447
1374,0.0
1375,0.02777777432608447
1376,0.2236554121959971
1377,0.0
1378,0.051779095263430545
1379,0.02777777432608447
1380,0.055555550278573514
1381,0.11111109306375565
1382,0.08333332578136977
1383,0.7518167718359322
1384,0.03618720088057903
1385,0.02777777432608447
1386,0.2499999872974867
1387,0.16666667585344813
1388,0.16666666584867532
1389,0.0
1390,0.2777777850287673
1391,0.06601260864669901
1392,0.16666665408416884
1393,0.0
1394,0.0
1395,0.2841812468672389
1396,0.0
1397,0.45298787449942496
1398,0.3055555650430951
1399,0.11111110910770067
1400,0.0
1401,0.0
